PolBez,Altersgr,GebLand,Geschl,GeimpftGenesen,Bundesland,Anz
306,79.5,1,0,0,3,141
306,79.5,1,1,1,3,587
306,79.5,1,1,3,3,96
306,79.5,1,1,2,3,37
306,79.5,1,1,0,3,176
306,85.0,0,0,1,3,861
306,85.0,0,0,3,3,138
306,85.0,0,0,2,3,18
306,85.0,0,0,0,3,96
306,85.0,0,1,1,3,1572
306,85.0,0,1,3,3,225
306,85.0,0,1,2,3,51
306,85.0,0,1,0,3,315
306,85.0,1,0,1,3,107
306,85.0,1,0,3,3,13
306,85.0,1,0,2,3,2
306,85.0,1,0,0,3,31
306,85.0,1,1,1,3,172
306,85.0,1,1,3,3,31
306,85.0,1,1,2,3,7
306,85.0,1,1,0,3,66
307,2.0,0,0,1,3,14
307,2.0,0,0,3,3,5
307,2.0,0,0,2,3,548
307,2.0,0,0,0,3,1758
307,2.0,0,1,1,3,19
307,2.0,0,1,3,3,7
307,2.0,0,1,2,3,508
307,2.0,0,1,0,3,1639
307,2.0,1,0,2,3,9
307,2.0,1,0,0,3,54
307,2.0,1,1,2,3,8
307,2.0,1,1,0,3,53
307,9.5,0,0,1,3,1025
307,9.5,0,0,3,3,870
307,9.5,0,0,2,3,1835
307,9.5,0,0,0,3,1299
307,9.5,0,1,1,3,1035
307,9.5,0,1,3,3,735
307,9.5,0,1,2,3,1728
307,9.5,0,1,0,3,1244
307,9.5,1,0,1,3,72
307,9.5,1,0,3,3,45
307,9.5,1,0,2,3,233
307,9.5,1,0,0,3,245
307,9.5,1,1,1,3,56
307,9.5,1,1,3,3,43
307,9.5,1,1,2,3,221
307,9.5,1,1,0,3,228
307,19.5,0,0,1,3,1824
307,19.5,0,0,3,3,1297
307,19.5,0,0,2,3,799
307,19.5,0,0,0,3,470
307,19.5,0,1,1,3,1684
307,19.5,0,1,3,3,1403
307,19.5,0,1,2,3,755
307,19.5,0,1,0,3,359
307,19.5,1,0,1,3,198
307,19.5,1,0,3,3,91
307,19.5,1,0,2,3,147
307,19.5,1,0,0,3,183
307,19.5,1,1,1,3,180
307,19.5,1,1,3,3,87
307,19.5,1,1,2,3,152
307,19.5,1,1,0,3,148
307,29.5,0,0,1,3,2137
307,29.5,0,0,3,3,1318
307,29.5,0,0,2,3,704
307,29.5,0,0,0,3,657
307,29.5,0,1,1,3,1938
307,29.5,0,1,3,3,1432
307,29.5,0,1,2,3,743
307,29.5,0,1,0,3,474
307,29.5,1,0,1,3,408
307,29.5,1,0,3,3,176
307,29.5,1,0,2,3,286
307,29.5,1,0,0,3,362
307,29.5,1,1,1,3,441
307,29.5,1,1,3,3,235
307,29.5,1,1,2,3,436
307,29.5,1,1,0,3,374
307,39.5,0,0,1,3,2300
307,39.5,0,0,3,3,1352
307,39.5,0,0,2,3,589
307,39.5,0,0,0,3,494
307,39.5,0,1,1,3,2168
307,39.5,0,1,3,3,1669
307,39.5,0,1,2,3,605
307,39.5,0,1,0,3,355
307,39.5,1,0,1,3,821
307,39.5,1,0,3,3,336
307,39.5,1,0,2,3,497
307,39.5,1,0,0,3,627
307,39.5,1,1,1,3,931
307,39.5,1,1,3,3,553
307,39.5,1,1,2,3,606
307,39.5,1,1,0,3,502
307,49.5,0,0,1,3,3233
307,49.5,0,0,3,3,1607
307,49.5,0,0,2,3,481
307,49.5,0,0,0,3,494
307,49.5,0,1,1,3,3117
307,49.5,0,1,3,3,1773
307,49.5,0,1,2,3,468
307,49.5,0,1,0,3,420
307,49.5,1,0,1,3,849
307,49.5,1,0,3,3,296
307,49.5,1,0,2,3,326
307,49.5,1,0,0,3,514
307,49.5,1,1,1,3,968
307,49.5,1,1,3,3,390
307,49.5,1,1,2,3,382
307,49.5,1,1,0,3,464
307,59.5,0,0,1,3,4067
307,59.5,0,0,3,3,1475
307,59.5,0,0,2,3,288
307,59.5,0,0,0,3,514
307,59.5,0,1,1,3,4207
307,59.5,0,1,3,3,1431
307,59.5,0,1,2,3,325
307,59.5,0,1,0,3,499
307,59.5,1,0,1,3,673
307,59.5,1,0,3,3,186
307,59.5,1,0,2,3,149
307,59.5,1,0,0,3,358
307,59.5,1,1,1,3,683
307,59.5,1,1,3,3,190
307,59.5,1,1,2,3,139
307,59.5,1,1,0,3,299
307,69.5,0,0,1,3,3006
307,69.5,0,0,3,3,766
307,69.5,0,0,2,3,79
307,69.5,0,0,0,3,315
307,69.5,0,1,1,3,3390
307,69.5,0,1,3,3,783
307,69.5,0,1,2,3,94
307,69.5,0,1,0,3,339
307,69.5,1,0,1,3,373
307,69.5,1,0,3,3,65
307,69.5,1,0,2,3,39
307,69.5,1,0,0,3,275
307,69.5,1,1,1,3,561
307,69.5,1,1,3,3,82
307,69.5,1,1,2,3,47
307,69.5,1,1,0,3,298
307,79.5,0,0,1,3,2171
307,79.5,0,0,3,3,459
307,79.5,0,0,2,3,34
307,79.5,0,0,0,3,166
307,79.5,0,1,1,3,2772
307,79.5,0,1,3,3,511
307,79.5,0,1,2,3,44
307,79.5,0,1,0,3,255
307,79.5,1,0,1,3,254
307,79.5,1,0,3,3,45
307,79.5,1,0,2,3,16
307,79.5,1,0,0,3,86
307,79.5,1,1,1,3,358
307,79.5,1,1,3,3,59
307,79.5,1,1,2,3,17
307,79.5,1,1,0,3,93
307,85.0,0,0,1,3,601
307,85.0,0,0,3,3,124
307,85.0,0,0,2,3,13
307,85.0,0,0,0,3,76
307,85.0,0,1,1,3,1027
307,85.0,0,1,3,3,193
307,85.0,0,1,2,3,34
307,85.0,0,1,0,3,198
307,85.0,1,0,1,3,70
307,85.0,1,0,3,3,8
307,85.0,1,0,0,3,15
307,85.0,1,1,1,3,107
307,85.0,1,1,3,3,18
307,85.0,1,1,2,3,6
307,85.0,1,1,0,3,23
308,2.0,0,0,1,3,22
308,2.0,0,0,3,3,5
308,2.0,0,0,2,3,423
308,2.0,0,0,0,3,1834
308,2.0,0,1,1,3,16
308,2.0,0,1,3,3,10
308,2.0,0,1,2,3,423
308,2.0,0,1,0,3,1752
308,2.0,1,0,2,3,2
308,2.0,1,0,0,3,22
308,2.0,1,1,2,3,3
308,2.0,1,1,0,3,19
308,9.5,0,0,1,3,1106
308,9.5,0,0,3,3,854
308,9.5,0,0,2,3,1954
308,9.5,0,0,0,3,1464
308,9.5,0,1,1,3,1052
308,9.5,0,1,3,3,803
308,9.5,0,1,2,3,1801
308,9.5,0,1,0,3,1494
308,9.5,1,0,1,3,31
308,9.5,1,0,3,3,20
308,9.5,1,0,2,3,105
308,9.5,1,0,0,3,106
308,9.5,1,1,1,3,33
308,9.5,1,1,3,3,21
308,9.5,1,1,2,3,119
308,9.5,1,1,0,3,88
308,19.5,0,0,1,3,1988
308,19.5,0,0,3,3,1290
308,19.5,0,0,2,3,878
308,19.5,0,0,0,3,578
308,19.5,0,1,1,3,1822
308,19.5,0,1,3,3,1433
308,19.5,0,1,2,3,812
308,19.5,0,1,0,3,434
308,19.5,1,0,1,3,118
308,19.5,1,0,3,3,53
308,19.5,1,0,2,3,119
308,19.5,1,0,0,3,103
308,19.5,1,1,1,3,122
308,19.5,1,1,3,3,70
308,19.5,1,1,2,3,112
308,19.5,1,1,0,3,112
308,29.5,0,0,1,3,2169
308,29.5,0,0,3,3,1274
308,29.5,0,0,2,3,755
308,29.5,0,0,0,3,648
308,29.5,0,1,1,3,2002
308,29.5,0,1,3,3,1542
308,29.5,0,1,2,3,856
308,29.5,0,1,0,3,563
308,29.5,1,0,1,3,371
308,29.5,1,0,3,3,129
308,29.5,1,0,2,3,202
308,29.5,1,0,0,3,275
308,29.5,1,1,1,3,391
308,29.5,1,1,3,3,155
308,29.5,1,1,2,3,354
308,29.5,1,1,0,3,266
308,39.5,0,0,1,3,2436
308,39.5,0,0,3,3,1401
308,39.5,0,0,2,3,665
308,39.5,0,0,0,3,528
308,39.5,0,1,1,3,2126
308,39.5,0,1,3,3,1619
308,39.5,0,1,2,3,686
308,39.5,0,1,0,3,452
308,39.5,1,0,1,3,680
308,39.5,1,0,3,3,304
308,39.5,1,0,2,3,404
308,39.5,1,0,0,3,408
308,39.5,1,1,1,3,747
308,39.5,1,1,3,3,433
308,39.5,1,1,2,3,481
308,39.5,1,1,0,3,357
308,49.5,0,0,1,3,3364
308,49.5,0,0,3,3,1512
308,49.5,0,0,2,3,560
308,49.5,0,0,0,3,594
308,49.5,0,1,1,3,3097
308,49.5,0,1,3,3,1726
308,49.5,0,1,2,3,551
308,49.5,0,1,0,3,489
308,49.5,1,0,1,3,704
308,49.5,1,0,3,3,204
308,49.5,1,0,2,3,250
308,49.5,1,0,0,3,337
308,49.5,1,1,1,3,809
308,49.5,1,1,3,3,371
308,49.5,1,1,2,3,313
308,49.5,1,1,0,3,287
308,59.5,0,0,1,3,4710
308,59.5,0,0,3,3,1521
308,59.5,0,0,2,3,308
308,59.5,0,0,0,3,599
308,59.5,0,1,1,3,4597
308,59.5,0,1,3,3,1558
308,59.5,0,1,2,3,346
308,59.5,0,1,0,3,579
308,59.5,1,0,1,3,642
308,59.5,1,0,3,3,177
308,59.5,1,0,2,3,128
308,59.5,1,0,0,3,251
308,59.5,1,1,1,3,646
308,59.5,1,1,3,3,161
308,59.5,1,1,2,3,144
308,59.5,1,1,0,3,257
308,69.5,0,0,1,3,3486
308,69.5,0,0,3,3,851
308,69.5,0,0,2,3,84
308,69.5,0,0,0,3,354
308,69.5,0,1,1,3,3720
308,69.5,0,1,3,3,853
308,69.5,0,1,2,3,118
308,69.5,0,1,0,3,372
308,69.5,1,0,1,3,348
308,69.5,1,0,3,3,51
308,69.5,1,0,2,3,36
308,69.5,1,0,0,3,205
308,69.5,1,1,1,3,447
308,69.5,1,1,3,3,79
308,69.5,1,1,2,3,47
308,69.5,1,1,0,3,187
308,79.5,0,0,1,3,2322
308,79.5,0,0,3,3,461
308,79.5,0,0,2,3,41
308,79.5,0,0,0,3,161
308,79.5,0,1,1,3,2903
308,79.5,0,1,3,3,450
308,79.5,0,1,2,3,61
308,79.5,0,1,0,3,240
308,79.5,1,0,1,3,287
308,79.5,1,0,3,3,35
308,79.5,1,0,2,3,7
308,79.5,1,0,0,3,65
308,79.5,1,1,1,3,389
308,79.5,1,1,3,3,65
308,79.5,1,1,2,3,13
308,79.5,1,1,0,3,101
308,85.0,0,0,1,3,651
308,85.0,0,0,3,3,113
308,85.0,0,0,2,3,15
308,85.0,0,0,0,3,53
308,85.0,0,1,1,3,1169
308,85.0,0,1,3,3,190
308,85.0,0,1,2,3,40
308,85.0,0,1,0,3,158
308,85.0,1,0,1,3,83
308,85.0,1,0,3,3,10
308,85.0,1,0,2,3,2
308,85.0,1,0,0,3,18
308,85.0,1,1,1,3,142
308,85.0,1,1,3,3,21
308,85.0,1,1,2,3,10
308,85.0,1,1,0,3,39
309,2.0,0,0,2,3,107
309,2.0,0,0,0,3,529
309,2.0,0,1,1,3,1
309,2.0,0,1,2,3,116
309,2.0,0,1,0,3,511
309,2.0,1,0,2,3,1
309,2.0,1,0,0,3,5
309,2.0,1,1,0,3,5
309,9.5,0,0,1,3,207
309,9.5,0,0,3,3,162
309,9.5,0,0,2,3,691
309,9.5,0,0,0,3,381
309,9.5,0,1,1,3,182
309,9.5,0,1,3,3,167
309,9.5,0,1,2,3,625
309,9.5,0,1,0,3,409
309,9.5,1,0,1,3,7
309,9.5,1,0,3,3,9
309,9.5,1,0,2,3,27
309,9.5,1,0,0,3,31
309,9.5,1,1,1,3,6
309,9.5,1,1,3,3,4
309,9.5,1,1,2,3,20
309,9.5,1,1,0,3,23
309,19.5,0,0,1,3,564
309,19.5,0,0,3,3,375
309,19.5,0,0,2,3,403
309,19.5,0,0,0,3,263
309,19.5,0,1,1,3,526
309,19.5,0,1,3,3,414
309,19.5,0,1,2,3,332
309,19.5,0,1,0,3,174
309,19.5,1,0,1,3,40
309,19.5,1,0,3,3,7
309,19.5,1,0,2,3,15
309,19.5,1,0,0,3,20
309,19.5,1,1,1,3,25
309,19.5,1,1,3,3,12
309,19.5,1,1,2,3,16
309,19.5,1,1,0,3,25
309,29.5,0,0,1,3,704
309,29.5,0,0,3,3,389
309,29.5,0,0,2,3,391
309,29.5,0,0,0,3,368
309,29.5,0,1,1,3,529
309,29.5,0,1,3,3,401
309,29.5,0,1,2,3,390
309,29.5,0,1,0,3,282
309,29.5,1,0,1,3,44
309,29.5,1,0,3,3,18
309,29.5,1,0,2,3,22
309,29.5,1,0,0,3,44
309,29.5,1,1,1,3,40
309,29.5,1,1,3,3,23
309,29.5,1,1,2,3,38
309,29.5,1,1,0,3,35
309,39.5,0,0,1,3,698
309,39.5,0,0,3,3,417
309,39.5,0,0,2,3,356
309,39.5,0,0,0,3,340
309,39.5,0,1,1,3,542
309,39.5,0,1,3,3,482
309,39.5,0,1,2,3,416
309,39.5,0,1,0,3,225
309,39.5,1,0,1,3,78
309,39.5,1,0,3,3,24
309,39.5,1,0,2,3,23
309,39.5,1,0,0,3,52
309,39.5,1,1,1,3,87
309,39.5,1,1,3,3,34
309,39.5,1,1,2,3,55
309,39.5,1,1,0,3,42
309,49.5,0,0,1,3,1208
309,49.5,0,0,3,3,460
309,49.5,0,0,2,3,351
309,49.5,0,0,0,3,391
309,49.5,0,1,1,3,1032
309,49.5,0,1,3,3,542
309,49.5,0,1,2,3,338
309,49.5,0,1,0,3,310
309,49.5,1,0,1,3,78
309,49.5,1,0,3,3,11
309,49.5,1,0,2,3,18
309,49.5,1,0,0,3,36
309,49.5,1,1,1,3,114
309,49.5,1,1,3,3,51
309,49.5,1,1,2,3,31
309,49.5,1,1,0,3,56
309,59.5,0,0,1,3,1753
309,59.5,0,0,3,3,498
309,59.5,0,0,2,3,227
309,59.5,0,0,0,3,417
309,59.5,0,1,1,3,1645
309,59.5,0,1,3,3,482
309,59.5,0,1,2,3,274
309,59.5,0,1,0,3,397
309,59.5,1,0,1,3,75
309,59.5,1,0,3,3,19
309,59.5,1,0,2,3,11
309,59.5,1,0,0,3,38
309,59.5,1,1,1,3,93
309,59.5,1,1,3,3,18
309,59.5,1,1,2,3,16
309,59.5,1,1,0,3,41
309,69.5,0,0,1,3,1471
309,69.5,0,0,3,3,326
309,69.5,0,0,2,3,98
309,69.5,0,0,0,3,279
309,69.5,0,1,1,3,1543
309,69.5,0,1,3,3,317
309,69.5,0,1,2,3,115
309,69.5,0,1,0,3,286
309,69.5,1,0,1,3,50
309,69.5,1,0,3,3,10
309,69.5,1,0,2,3,7
309,69.5,1,0,0,3,24
309,69.5,1,1,1,3,59
309,69.5,1,1,3,3,4
309,69.5,1,1,2,3,14
309,69.5,1,1,0,3,41
309,79.5,0,0,1,3,1039
309,79.5,0,0,3,3,193
309,79.5,0,0,2,3,27
309,79.5,0,0,0,3,125
309,79.5,0,1,1,3,1341
309,79.5,0,1,3,3,230
309,79.5,0,1,2,3,40
309,79.5,0,1,0,3,218
309,79.5,1,0,1,3,62
309,79.5,1,0,3,3,12
309,79.5,1,0,2,3,5
309,79.5,1,0,0,3,14
309,79.5,1,1,1,3,69
309,79.5,1,1,3,3,7
309,79.5,1,1,2,3,6
309,79.5,1,1,0,3,5
309,85.0,0,0,1,3,333
309,85.0,0,0,3,3,78
309,85.0,0,0,2,3,11
309,85.0,0,0,0,3,60
309,85.0,0,1,1,3,590
309,85.0,0,1,3,3,112
309,85.0,0,1,2,3,29
309,85.0,0,1,0,3,156
309,85.0,1,0,1,3,18
309,85.0,1,0,3,3,1
309,85.0,1,0,2,3,1
309,85.0,1,0,0,3,4
309,85.0,1,1,1,3,24
309,85.0,1,1,3,3,3
309,85.0,1,1,2,3,1
309,85.0,1,1,0,3,8
310,2.0,0,0,1,3,3
310,2.0,0,0,2,3,208
310,2.0,0,0,0,3,790
310,2.0,0,1,1,3,4
310,2.0,0,1,3,3,1
310,2.0,0,1,2,3,221
310,2.0,0,1,0,3,776
310,2.0,1,0,0,3,6
310,2.0,1,1,0,3,1
310,9.5,0,0,1,3,484
310,9.5,0,0,3,3,496
310,9.5,0,0,2,3,745
310,9.5,0,0,0,3,551
310,9.5,0,1,1,3,454
310,9.5,0,1,3,3,414
310,9.5,0,1,2,3,743
310,9.5,0,1,0,3,547
310,9.5,1,0,1,3,18
310,9.5,1,0,3,3,7
310,9.5,1,0,2,3,27
310,9.5,1,0,0,3,22
310,9.5,1,1,1,3,13
310,9.5,1,1,3,3,8
310,9.5,1,1,2,3,12
310,9.5,1,1,0,3,23
310,19.5,0,0,1,3,1032
310,19.5,0,0,3,3,650
310,19.5,0,0,2,3,354
310,19.5,0,0,0,3,251
310,19.5,0,1,1,3,843
310,19.5,0,1,3,3,707
310,19.5,0,1,2,3,358
310,19.5,0,1,0,3,187
310,19.5,1,0,1,3,45
310,19.5,1,0,3,3,18
310,19.5,1,0,2,3,15
310,19.5,1,0,0,3,24
310,19.5,1,1,1,3,56
310,19.5,1,1,3,3,19
310,19.5,1,1,2,3,18
310,19.5,1,1,0,3,28
310,29.5,0,0,1,3,1144
310,29.5,0,0,3,3,647
310,29.5,0,0,2,3,405
310,29.5,0,0,0,3,335
310,29.5,0,1,1,3,930
310,29.5,0,1,3,3,748
310,29.5,0,1,2,3,475
310,29.5,0,1,0,3,265
310,29.5,1,0,1,3,84
310,29.5,1,0,3,3,31
310,29.5,1,0,2,3,38
310,29.5,1,0,0,3,63
310,29.5,1,1,1,3,85
310,29.5,1,1,3,3,40
310,29.5,1,1,2,3,59
310,29.5,1,1,0,3,65
310,39.5,0,0,1,3,1175
310,39.5,0,0,3,3,770
310,39.5,0,0,2,3,363
310,39.5,0,0,0,3,356
310,39.5,0,1,1,3,1063
310,39.5,0,1,3,3,917
310,39.5,0,1,2,3,412
310,39.5,0,1,0,3,250
310,39.5,1,0,1,3,127
310,39.5,1,0,3,3,45
310,39.5,1,0,2,3,54
310,39.5,1,0,0,3,78
310,39.5,1,1,1,3,177
310,39.5,1,1,3,3,85
310,39.5,1,1,2,3,76
310,39.5,1,1,0,3,67
310,49.5,0,0,1,3,1902
310,49.5,0,0,3,3,859
310,49.5,0,0,2,3,326
310,49.5,0,0,0,3,368
310,49.5,0,1,1,3,1735
310,49.5,0,1,3,3,932
310,49.5,0,1,2,3,337
310,49.5,0,1,0,3,296
310,49.5,1,0,1,3,133
310,49.5,1,0,3,3,30
310,49.5,1,0,2,3,38
310,49.5,1,0,0,3,79
310,49.5,1,1,1,3,176
310,49.5,1,1,3,3,80
310,49.5,1,1,2,3,62
310,49.5,1,1,0,3,93
310,59.5,0,0,1,3,2502
310,59.5,0,0,3,3,805
310,59.5,0,0,2,3,223
310,59.5,0,0,0,3,471
310,59.5,0,1,1,3,2447
310,59.5,0,1,3,3,876
310,59.5,0,1,2,3,220
310,59.5,0,1,0,3,382
310,59.5,1,0,1,3,128
310,59.5,1,0,3,3,35
310,59.5,1,0,2,3,30
310,59.5,1,0,0,3,75
310,59.5,1,1,1,3,146
310,59.5,1,1,3,3,45
310,59.5,1,1,2,3,30
310,59.5,1,1,0,3,76
310,69.5,0,0,1,3,2076
310,69.5,0,0,3,3,502
310,69.5,0,0,2,3,82
310,69.5,0,0,0,3,238
310,69.5,0,1,1,3,2257
310,69.5,0,1,3,3,516
310,69.5,0,1,2,3,66
310,69.5,0,1,0,3,234
310,69.5,1,0,1,3,91
310,69.5,1,0,3,3,17
310,69.5,1,0,2,3,3
310,69.5,1,0,0,3,30
310,69.5,1,1,1,3,118
310,69.5,1,1,3,3,20
310,69.5,1,1,2,3,6
310,69.5,1,1,0,3,34
310,79.5,0,0,1,3,1310
310,79.5,0,0,3,3,229
310,79.5,0,0,2,3,21
310,79.5,0,0,0,3,101
310,79.5,0,1,1,3,1662
310,79.5,0,1,3,3,239
310,79.5,0,1,2,3,21
310,79.5,0,1,0,3,146
310,79.5,1,0,1,3,104
310,79.5,1,0,3,3,19
310,79.5,1,0,2,3,2
310,79.5,1,0,0,3,19
310,79.5,1,1,1,3,128
310,79.5,1,1,3,3,19
310,79.5,1,1,2,3,6
310,79.5,1,1,0,3,23
310,85.0,0,0,1,3,450
310,85.0,0,0,3,3,60
310,85.0,0,0,2,3,8
310,85.0,0,0,0,3,46
310,85.0,0,1,1,3,785
310,85.0,0,1,3,3,126
310,85.0,0,1,2,3,25
310,85.0,0,1,0,3,141
310,85.0,1,0,1,3,19
310,85.0,1,0,3,3,6
310,85.0,1,0,0,3,3
310,85.0,1,1,1,3,45
310,85.0,1,1,3,3,2
310,85.0,1,1,2,3,1
310,85.0,1,1,0,3,24
311,2.0,0,0,1,3,4
311,2.0,0,0,2,3,111
311,2.0,0,0,0,3,483
311,2.0,0,1,1,3,5
311,2.0,0,1,2,3,112
311,2.0,0,1,0,3,434
311,2.0,1,0,0,3,3
311,2.0,1,1,0,3,2
311,9.5,0,0,1,3,237
311,9.5,0,0,3,3,217
311,9.5,0,0,2,3,524
311,9.5,0,0,0,3,355
311,9.5,0,1,1,3,243
311,9.5,0,1,3,3,223
311,9.5,0,1,2,3,462
311,9.5,0,1,0,3,295
311,9.5,1,0,1,3,5
311,9.5,1,0,3,3,6
311,9.5,1,0,2,3,14
311,9.5,1,0,0,3,12
311,9.5,1,1,1,3,6
311,9.5,1,1,3,3,4
311,9.5,1,1,2,3,19
311,9.5,1,1,0,3,15
311,19.5,0,0,1,3,578
311,19.5,0,0,3,3,397
311,19.5,0,0,2,3,296
311,19.5,0,0,0,3,176
311,19.5,0,1,1,3,511
311,19.5,0,1,3,3,472
311,19.5,0,1,2,3,221
311,19.5,0,1,0,3,121
311,19.5,1,0,1,3,27
311,19.5,1,0,3,3,15
311,19.5,1,0,2,3,9
311,19.5,1,0,0,3,14
311,19.5,1,1,1,3,18
311,19.5,1,1,3,3,8
311,19.5,1,1,2,3,13
311,19.5,1,1,0,3,10
311,29.5,0,0,1,3,673
311,29.5,0,0,3,3,418
311,29.5,0,0,2,3,296
311,29.5,0,0,0,3,233
311,29.5,0,1,1,3,518
311,29.5,0,1,3,3,445
311,29.5,0,1,2,3,296
311,29.5,0,1,0,3,181
311,29.5,1,0,1,3,52
311,29.5,1,0,3,3,17
311,29.5,1,0,2,3,7
311,29.5,1,0,0,3,31
311,29.5,1,1,1,3,44
311,29.5,1,1,3,3,17
311,29.5,1,1,2,3,16
311,29.5,1,1,0,3,28
311,39.5,0,0,1,3,681
311,39.5,0,0,3,3,395
311,39.5,0,0,2,3,271
311,39.5,0,0,0,3,222
311,39.5,0,1,1,3,554
311,39.5,0,1,3,3,464
311,39.5,0,1,2,3,308
311,39.5,0,1,0,3,170
311,39.5,1,0,1,3,53
311,39.5,1,0,3,3,19
311,39.5,1,0,2,3,20
311,39.5,1,0,0,3,39
311,39.5,1,1,1,3,74
311,39.5,1,1,3,3,39
311,39.5,1,1,2,3,31
311,39.5,1,1,0,3,42
311,49.5,0,0,1,3,940
311,49.5,0,0,3,3,490
311,49.5,0,0,2,3,240
311,49.5,0,0,0,3,255
311,49.5,0,1,1,3,889
311,49.5,0,1,3,3,626
311,49.5,0,1,2,3,256
311,49.5,0,1,0,3,198
311,49.5,1,0,1,3,49
311,49.5,1,0,3,3,25
311,49.5,1,0,2,3,17
311,49.5,1,0,0,3,26
311,49.5,1,1,1,3,95
311,49.5,1,1,3,3,35
311,49.5,1,1,2,3,29
311,49.5,1,1,0,3,34
311,59.5,0,0,1,3,1505
311,59.5,0,0,3,3,532
311,59.5,0,0,2,3,159
311,59.5,0,0,0,3,257
311,59.5,0,1,1,3,1407
311,59.5,0,1,3,3,561
311,59.5,0,1,2,3,158
311,59.5,0,1,0,3,221
311,59.5,1,0,1,3,71
311,59.5,1,0,3,3,16
311,59.5,1,0,2,3,7
311,59.5,1,0,0,3,36
311,59.5,1,1,1,3,80
311,59.5,1,1,3,3,16
311,59.5,1,1,2,3,12
311,59.5,1,1,0,3,34
311,69.5,0,0,1,3,1271
311,69.5,0,0,3,3,315
311,69.5,0,0,2,3,49
311,69.5,0,0,0,3,145
311,69.5,0,1,1,3,1319
311,69.5,0,1,3,3,320
311,69.5,0,1,2,3,59
311,69.5,0,1,0,3,177
311,69.5,1,0,1,3,43
311,69.5,1,0,3,3,9
311,69.5,1,0,2,3,4
311,69.5,1,0,0,3,18
311,69.5,1,1,1,3,50
311,69.5,1,1,3,3,9
311,69.5,1,1,2,3,4
311,69.5,1,1,0,3,27
311,79.5,0,0,1,3,804
311,79.5,0,0,3,3,191
311,79.5,0,0,2,3,16
311,79.5,0,0,0,3,61
311,79.5,0,1,1,3,1063
311,79.5,0,1,3,3,187
311,79.5,0,1,2,3,22
311,79.5,0,1,0,3,134
311,79.5,1,0,1,3,40
311,79.5,1,0,3,3,17
311,79.5,1,0,2,3,1
311,79.5,1,0,0,3,6
311,79.5,1,1,1,3,66
311,79.5,1,1,3,3,6
311,79.5,1,1,2,3,2
311,79.5,1,1,0,3,11
311,85.0,0,0,1,3,324
311,85.0,0,0,3,3,66
311,85.0,0,0,2,3,5
311,85.0,0,0,0,3,42
311,85.0,0,1,1,3,553
311,85.0,0,1,3,3,108
311,85.0,0,1,2,3,25
311,85.0,0,1,0,3,103
311,85.0,1,0,1,3,14
311,85.0,1,0,3,3,5
311,85.0,1,0,0,3,1
311,85.0,1,1,1,3,27
311,85.0,1,1,3,3,11
311,85.0,1,1,2,3,2
311,85.0,1,1,0,3,2
312,2.0,0,0,1,3,25
312,2.0,0,0,3,3,9
312,2.0,0,0,2,3,422
312,2.0,0,0,0,3,1344
312,2.0,0,1,1,3,21
312,2.0,0,1,3,3,10
312,2.0,0,1,2,3,383
312,2.0,0,1,0,3,1277
312,2.0,1,0,2,3,1
312,2.0,1,0,0,3,17
312,2.0,1,1,0,3,18
312,9.5,0,0,1,3,1086
312,9.5,0,0,3,3,882
312,9.5,0,0,2,3,1475
312,9.5,0,0,0,3,943
312,9.5,0,1,1,3,1039
312,9.5,0,1,3,3,781
312,9.5,0,1,2,3,1349
312,9.5,0,1,0,3,971
312,9.5,1,0,1,3,40
312,9.5,1,0,3,3,29
312,9.5,1,0,2,3,91
312,9.5,1,0,0,3,85
312,9.5,1,1,1,3,37
312,9.5,1,1,3,3,29
312,9.5,1,1,2,3,75
312,9.5,1,1,0,3,76
312,19.5,0,0,1,3,1802
312,19.5,0,0,3,3,1276
312,19.5,0,0,2,3,684
312,19.5,0,0,0,3,386
312,19.5,0,1,1,3,1591
312,19.5,0,1,3,3,1345
312,19.5,0,1,2,3,591
312,19.5,0,1,0,3,257
312,19.5,1,0,1,3,157
312,19.5,1,0,3,3,49
312,19.5,1,0,2,3,71
312,19.5,1,0,0,3,74
312,19.5,1,1,1,3,90
312,19.5,1,1,3,3,62
312,19.5,1,1,2,3,76
312,19.5,1,1,0,3,72
312,29.5,0,0,1,3,1872
312,29.5,0,0,3,3,1150
312,29.5,0,0,2,3,546
312,29.5,0,0,0,3,463
312,29.5,0,1,1,3,1684
312,29.5,0,1,3,3,1262
312,29.5,0,1,2,3,555
312,29.5,0,1,0,3,385
312,29.5,1,0,1,3,277
312,29.5,1,0,3,3,101
312,29.5,1,0,2,3,147
312,29.5,1,0,0,3,189
312,29.5,1,1,1,3,273
312,29.5,1,1,3,3,150
312,29.5,1,1,2,3,174
312,29.5,1,1,0,3,198
312,39.5,0,0,1,3,2115
312,39.5,0,0,3,3,1300
312,39.5,0,0,2,3,531
312,39.5,0,0,0,3,456
312,39.5,0,1,1,3,1997
312,39.5,0,1,3,3,1514
312,39.5,0,1,2,3,577
312,39.5,0,1,0,3,367
312,39.5,1,0,1,3,459
312,39.5,1,0,3,3,186
312,39.5,1,0,2,3,190
312,39.5,1,0,0,3,256
312,39.5,1,1,1,3,519
312,39.5,1,1,3,3,348
312,39.5,1,1,2,3,294
312,39.5,1,1,0,3,237
312,49.5,0,0,1,3,3248
312,49.5,0,0,3,3,1646
312,49.5,0,0,2,3,491
